registration_date,first_name,last_name,dob,age,citizenship_status,commonwealth_country,voting_status,voter_status,place_of_residence,district,city_town_village,country_if_abroad,constituency,registered_ctv_area,sex,education,ethnicity,political_interests,market_interests,civic_interests,email,phone_whatsapp,facebook,instagram,tiktok,other_contact,other_contact_platform,street_address,photo_id_type,photo_id_last4,username,password_salt,password_hash,verification_status,consent_research,consent_contact,consent_privacy,status,notes
01/04/2026 20:32,Kendra,Tzul,1990-01-05,36,Citizen of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Stann Creek West,Placencia,Female,University,Mestizo,Governance; Public policy,Consumer goods; Banking,Governance; Youth,kendra.tzul201@example.test,501-681-9289,,kendra_tzul,,kendratelegram,,,Passport,,kendra.tzul201,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
28/03/2026 20:32,Derrick,Williams,2001-08-25,24,Citizen of Belize,,No,Not applicable,Toledo District,Toledo District,Punta Gorda,,,,Female,Secondary,Creole,National elections; Municipal elections,Food and beverages,Governance; Youth,derrick.williams202@example.test,501-616-3926,derrick.williams,,,derricktelegram,,,Belize Voter ID,,derrick.williams202,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
04/05/2026 20:32,Marlon,Castillo,1977-04-09,49,Other resident of Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Orange Walk Town,,Orange Walk South,Orange Walk Town,Female,University,Creole,National elections; Municipal elections,Telecommunications,Health; Education,marlon.castillo203@example.test,501-695-7814,,,,marlontelegram,,,Belize Voter ID,,marlon.castillo203,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
20/11/2025 20:32,Tanya,Musa,1968-02-18,58,Other resident of Belize,,No,Not applicable,Stann Creek District,Stann Creek District,Dangriga,,,,Female,Primary,Mestizo,National elections,Food and beverages,Climate; Infrastructure,tanya.musa204@example.test,501-673-6864,,tanya_musa,tanya46,tanyatelegram,,,Passport,,tanya.musa204,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
23/01/2026 20:32,Nadia,Requena,1961-12-05,64,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Hopkins,,Dangriga,Hopkins,Female,Primary,Other,National elections; Municipal elections,Telecommunications,Health; Education,nadia.requena205@example.test,501-670-5162,,nadia_requena,nadia1,,,,Passport,,nadia.requena205,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
14/02/2026 20:32,Kevin,Hyde,1975-08-09,50,Other resident of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Dangriga,,Dangriga,Dangriga,Male,Secondary,Maya,Governance; Public policy,Consumer goods; Banking,Governance; Youth,kevin.hyde206@example.test,501-645-3557,,,kevin93,kevinsignal,,,Passport,,kevin.hyde206,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
27/01/2026 20:32,Jose,Musa,1966-12-17,59,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Belize District,Belize District,Belize City,,,,Male,Secondary,Other,National elections; Municipal elections,Food and beverages,Health; Education,jose.musa207@example.test,501-698-6478,jose.musa,,,josesignal,,,Social Security Card,,jose.musa207,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
21/02/2026 20:32,Luis,Castillo,1961-10-30,64,Citizen of Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Orange Walk Town,,Orange Walk South,Orange Walk Town,Female,University,Other,National elections; Municipal elections,Food and beverages,Climate; Infrastructure,luis.castillo208@example.test,501-637-7460,,luis_castillo,luis65,luistelegram,,,Belize Voter ID,,luis.castillo208,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
22/12/2025 20:32,Marlon,Tzul,1982-06-20,43,Citizen of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Hopkins,,Dangriga,Hopkins,Male,Associate Degree,Garifuna,Governance; Public policy,Telecommunications,Crime; Economy,marlon.tzul209@example.test,501-634-8046,marlon.tzul,marlon_tzul,,marlonsignal,,,Passport,,marlon.tzul209,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
05/05/2026 20:32,Carlos,Musa,1998-10-06,27,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,Ladyville,,Caribbean Shores,Ladyville,Male,Technical / Vocational,Creole,Governance; Public policy,Consumer goods; Banking,Climate; Infrastructure,carlos.musa210@example.test,501-619-2405,carlos.musa,carlos_musa,carlos3,,,,Social Security Card,,carlos.musa210,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
05/04/2026 20:32,Kevin,Hyde,1977-07-05,48,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,Punta Gorda,,Toledo East,Punta Gorda,Female,Secondary,Other,Governance; Public policy,Consumer goods; Banking,Governance; Youth,kevin.hyde211@example.test,501-684-9631,,,kevin50,kevintelegram,,,Passport,,kevin.hyde211,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
14/01/2026 20:32,Ana,Martinez,1952-06-21,73,Other resident of Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,San Estevan,,Orange Walk North,San Estevan,Male,Secondary,Mestizo,,Consumer goods; Banking,Health; Education,ana.martinez212@example.test,501-690-2631,,ana_martinez,ana43,anasignal,,,Belize Voter ID,,ana.martinez212,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
08/03/2026 20:32,Alicia,Ramirez,1967-12-17,58,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,San Ignacio,,Belmopan,San Ignacio,Male,Technical / Vocational,Garifuna,National elections,Consumer goods; Banking,Governance; Youth,alicia.ramirez213@example.test,501-649-1482,,alicia_ramirez,,aliciasignal,,,Social Security Card,,alicia.ramirez213,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
28/01/2026 20:32,Kendra,Young,1967-03-10,59,Citizen of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Hopkins,,Dangriga,Hopkins,Male,Technical / Vocational,Creole,National elections; Municipal elections,Tourism; Retail,Climate; Infrastructure,kendra.young214@example.test,501-690-9582,,,kendra98,kendrasignal,,,Passport,,kendra.young214,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
13/12/2025 20:32,Kevin,Usher,1959-02-12,67,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,Ladyville,,Caribbean Shores,Ladyville,Male,Secondary,Other,National elections; Municipal elections,Telecommunications,Health; Education,kevin.usher215@example.test,501-678-5372,kevin.usher,,kevin65,kevintelegram,,,Passport,,kevin.usher215,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
02/02/2026 20:32,Brian,Tzul,1978-03-10,48,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,Santa Elena,,Cayo South,Santa Elena,Male,Secondary,Creole,National elections,Food and beverages,Governance; Youth,brian.tzul216@example.test,501-697-1245,brian.tzul,brian_tzul,brian32,briansignal,,,Social Security Card,,brian.tzul216,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
06/02/2026 20:32,Brian,Bradley,1987-10-31,38,Other resident of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Dangriga,,Dangriga,Dangriga,Male,University,Garifuna,National elections; Municipal elections,Tourism; Retail,Climate; Infrastructure,brian.bradley217@example.test,501-605-5025,brian.bradley,brian_bradley,brian39,briansignal,,,Passport,,brian.bradley217,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
20/12/2025 20:32,Luis,Bradley,1975-03-08,51,Other resident of Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,San Estevan,,Orange Walk South,San Estevan,Male,Associate Degree,Garifuna,Governance; Public policy,Food and beverages,Health; Education,luis.bradley218@example.test,501-664-2854,,luis_bradley,,luissignal,,,Passport,,luis.bradley218,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
08/01/2026 20:32,Shawn,Bradley,1962-03-17,64,Other resident of Belize,,Yes,Registered voter,Belize District,Belize District,Caye Caulker,,Freetown,Caye Caulker,Male,Associate Degree,East Indian,,Consumer goods; Banking,Crime; Economy,shawn.bradley219@example.test,501-610-9582,shawn.bradley,,,,,,Belize Voter ID,,shawn.bradley219,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
15/03/2026 20:32,Ruth,Bradley,1958-10-03,67,Citizen of Belize,,Yes,Registered voter,Corozal District,Corozal District,San Narciso,,Corozal South West,San Narciso,Female,Associate Degree,Garifuna,National elections; Municipal elections,Food and beverages,Crime; Economy,ruth.bradley220@example.test,501-616-4323,,ruth_bradley,ruth59,ruthsignal,,,Social Security Card,,ruth.bradley220,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
10/05/2026 20:32,Tanya,Hyde,1990-07-06,35,Other resident of Belize,,Yes,Registered voter,Toledo District,Toledo District,Punta Gorda,,Toledo East,Punta Gorda,Female,Technical / Vocational,Creole,National elections; Municipal elections,Consumer goods; Banking,Governance; Youth,tanya.hyde221@example.test,501-607-6718,,,tanya87,tanyatelegram,,,Social Security Card,,tanya.hyde221,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
01/05/2026 20:32,Shawn,Tzul,1960-07-27,65,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Corozal District,Corozal District,Corozal Town,,,,Male,Technical / Vocational,Garifuna,National elections,Consumer goods; Banking,Climate; Infrastructure,shawn.tzul222@example.test,501-641-7038,shawn.tzul,shawn_tzul,,shawntelegram,,,Social Security Card,,shawn.tzul222,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
10/12/2025 20:32,Maria,Tzul,1961-06-01,64,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Stann Creek West,Placencia,Male,University,East Indian,,Food and beverages,Governance; Youth,maria.tzul223@example.test,501-640-5254,,,maria91,,,,Belize Voter ID,,maria.tzul223,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
28/03/2026 20:32,Jose,Bradley,1954-02-02,72,Other resident of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Stann Creek West,Placencia,Female,Technical / Vocational,Creole,Governance; Public policy,Telecommunications,Climate; Infrastructure,jose.bradley224@example.test,501-644-4478,,,jose88,josesignal,,,Social Security Card,,jose.bradley224,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
09/12/2025 20:32,Ana,Requena,1997-02-09,29,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Corozal District,Corozal District,Sarteneja,,,,Female,Associate Degree,Garifuna,National elections; Municipal elections,Telecommunications,Climate; Infrastructure,ana.requena225@example.test,501-604-3224,,,ana74,anasignal,,,Belize Voter ID,,ana.requena225,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
27/02/2026 20:32,Ana,Ramirez,1983-07-04,42,Other resident of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Dangriga,Placencia,Male,Technical / Vocational,Garifuna,National elections; Municipal elections,Food and beverages,Crime; Economy,ana.ramirez226@example.test,501-614-6050,ana.ramirez,ana_ramirez,,anatelegram,,,Belize Voter ID,,ana.ramirez226,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
15/01/2026 20:32,Luis,Cayetano,1996-04-02,30,Other resident of Belize,,No,Not applicable,Orange Walk District,Orange Walk District,Orange Walk Town,,,,Female,Technical / Vocational,Mestizo,National elections; Municipal elections,Tourism; Retail,Crime; Economy,luis.cayetano227@example.test,501-664-3524,,luis_cayetano,,,,,Belize Voter ID,,luis.cayetano227,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
30/03/2026 20:32,Maria,Ramirez,1979-04-26,47,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Belize District,Belize District,Belize City,,Belize Rural South,Belize City,Female,University,Maya,,Consumer goods; Banking,Climate; Infrastructure,maria.ramirez228@example.test,501-639-4438,,,,,,,Social Security Card,,maria.ramirez228,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
28/02/2026 20:32,Marlon,Hyde,1985-08-11,40,Other resident of Belize,,No,Not applicable,Corozal District,Corozal District,San Narciso,,,,Female,University,Garifuna,National elections; Municipal elections,Tourism; Retail,Health; Education,marlon.hyde229@example.test,501-636-5011,marlon.hyde,,marlon14,,,,Passport,,marlon.hyde229,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
25/04/2026 20:32,Carlos,Musa,1985-12-11,40,Other resident of Belize,,No,Not applicable,Corozal District,Corozal District,Corozal Town,,,,Female,Primary,Garifuna,Governance; Public policy,Food and beverages,Governance; Youth,carlos.musa230@example.test,501-696-8629,,,carlos19,carlossignal,,,Belize Voter ID,,carlos.musa230,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
05/04/2026 20:32,Derrick,Cayetano,1952-12-04,73,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Orange Walk Town,,Orange Walk Central,Orange Walk Town,Female,University,East Indian,National elections,Consumer goods; Banking,Governance; Youth,derrick.cayetano231@example.test,501-614-6758,,derrick_cayetano,,derricksignal,,,Passport,,derrick.cayetano231,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
18/12/2025 20:32,Nadia,Young,1969-01-15,57,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Dangriga,Placencia,Female,University,Maya,National elections,Tourism; Retail,Health; Education,nadia.young232@example.test,501-643-4411,nadia.young,,nadia76,nadiasignal,,,Belize Voter ID,,nadia.young232,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
13/04/2026 20:32,Shawn,Martinez,1983-04-14,43,Other resident of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Dangriga,Placencia,Male,Secondary,Other,National elections,Food and beverages,Climate; Infrastructure,shawn.martinez233@example.test,501-682-2007,shawn.martinez,shawn_martinez,,shawntelegram,,,Passport,,shawn.martinez233,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
03/05/2026 20:32,Ruth,Chan,1962-11-24,63,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Belize District,Belize District,Hattieville,,,,Male,Primary,Other,Governance; Public policy,Consumer goods; Banking,Climate; Infrastructure,ruth.chan234@example.test,501-651-3089,,,ruth56,ruthtelegram,,,Social Security Card,,ruth.chan234,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
15/02/2026 20:32,Brian,Chan,1974-01-31,52,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Toledo District,Toledo District,Santa Elena,,Toledo East,Santa Elena,Male,Technical / Vocational,Other,National elections,Tourism; Retail,Health; Education,brian.chan235@example.test,501-671-7301,,,brian19,briantelegram,,,Belize Voter ID,,brian.chan235,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
22/03/2026 20:32,Nadia,Requena,1978-05-28,47,Citizen of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Hopkins,,Stann Creek West,Hopkins,Female,University,Creole,,Tourism; Retail,Climate; Infrastructure,nadia.requena236@example.test,501-654-8373,nadia.requena,nadia_requena,,nadiatelegram,,,Social Security Card,,nadia.requena236,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
08/12/2025 20:32,Melissa,Bradley,2003-03-08,23,Other resident of Belize,,Yes,Registered voter,Toledo District,Toledo District,Santa Elena,,Toledo West,Santa Elena,Male,University,East Indian,Governance; Public policy,Consumer goods; Banking,Climate; Infrastructure,melissa.bradley237@example.test,501-666-2449,,melissa_bradley,melissa59,melissatelegram,,,Passport,,melissa.bradley237,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
01/12/2025 20:32,Ruth,Martinez,1998-05-01,28,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Toledo District,Toledo District,Big Falls,,Toledo West,Big Falls,Male,Technical / Vocational,Garifuna,National elections; Municipal elections,Tourism; Retail,Health; Education,ruth.martinez238@example.test,501-660-3770,ruth.martinez,ruth_martinez,ruth17,ruthsignal,,,Belize Voter ID,,ruth.martinez238,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
03/01/2026 20:32,Shawn,Musa,1961-03-03,65,Citizen of Belize,,No,Not applicable,Toledo District,Toledo District,Big Falls,,,,Female,Primary,Mestizo,National elections,Food and beverages,Governance; Youth,shawn.musa239@example.test,501-633-4869,shawn.musa,,shawn85,shawntelegram,,,Belize Voter ID,,shawn.musa239,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
02/01/2026 20:32,Alicia,Garcia,1967-01-04,59,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,Ladyville,,Freetown,Ladyville,Female,Associate Degree,Garifuna,Governance; Public policy,Tourism; Retail,Governance; Youth,alicia.garcia240@example.test,501-660-5937,,alicia_garcia,alicia58,aliciatelegram,,,Social Security Card,,alicia.garcia240,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
20/12/2025 20:32,Luis,Williams,1973-06-27,52,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Corozal District,Corozal District,Libertad,,Corozal Bay,Libertad,Female,Secondary,Other,National elections,Telecommunications,Crime; Economy,luis.williams241@example.test,501-634-2610,luis.williams,,,,,,Passport,,luis.williams241,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
17/12/2025 20:32,Jose,Castillo,1979-11-22,46,Other resident of Belize,,Yes,Registered voter,Cayo District,Cayo District,Belmopan,,Belmopan,Belmopan,Male,University,Other,National elections; Municipal elections,Consumer goods; Banking,Health; Education,jose.castillo242@example.test,501-603-2506,,jose_castillo,,,,,Belize Voter ID,,jose.castillo242,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
30/04/2026 20:32,Carlos,Castillo,2003-06-27,22,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,San Estevan,,Orange Walk Central,San Estevan,Male,Associate Degree,Garifuna,Governance; Public policy,Consumer goods; Banking,Climate; Infrastructure,carlos.castillo243@example.test,501-685-6298,carlos.castillo,,,carlossignal,,,Social Security Card,,carlos.castillo243,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
30/04/2026 20:32,Melissa,Williams,1998-08-16,27,Citizen of Belize,,No,Not applicable,Orange Walk District,Orange Walk District,Orange Walk Town,,,,Female,Associate Degree,Creole,,Tourism; Retail,Health; Education,melissa.williams244@example.test,501-691-5243,,melissa_williams,,melissatelegram,,,Passport,,melissa.williams244,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
01/01/2026 20:32,Melissa,Tzul,1980-10-25,45,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Toledo District,Toledo District,San Antonio,,Toledo East,San Antonio,Female,Technical / Vocational,Garifuna,National elections; Municipal elections,Consumer goods; Banking,Climate; Infrastructure,melissa.tzul245@example.test,501-688-8898,melissa.tzul,,melissa59,melissatelegram,,,Belize Voter ID,,melissa.tzul245,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
08/12/2025 20:32,Brian,Castillo,1995-12-18,30,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Toledo District,Toledo District,Punta Gorda,,Toledo West,Punta Gorda,Male,Secondary,Creole,National elections,Consumer goods; Banking,Crime; Economy,brian.castillo246@example.test,501-645-8970,brian.castillo,brian_castillo,brian9,briansignal,,,Passport,,brian.castillo246,synthetic_salt,synthetic_hash,Verified,True,True,True,Inactive,
26/11/2025 20:32,Ana,Garcia,1987-04-21,39,Other resident of Belize,,Yes,Registered voter,Corozal District,Corozal District,Corozal Town,,Corozal South West,Corozal Town,Male,University,Mestizo,National elections; Municipal elections,Consumer goods; Banking,Crime; Economy,ana.garcia247@example.test,501-627-9570,ana.garcia,,,,,,Social Security Card,,ana.garcia247,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
21/04/2026 20:32,Shawn,Castillo,2004-12-13,21,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,Hattieville,,Belize Rural Central,Hattieville,Female,University,East Indian,National elections,Consumer goods; Banking,Crime; Economy,shawn.castillo248@example.test,501-675-2047,shawn.castillo,shawn_castillo,shawn95,shawnsignal,,,Social Security Card,,shawn.castillo248,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
05/04/2026 20:32,Kendra,Ramirez,1955-01-30,71,Other resident of Belize,,Yes,Registered voter,Belize District,Belize District,San Pedro,,Caribbean Shores,San Pedro,Female,University,Mestizo,,Tourism; Retail,Health; Education,kendra.ramirez249@example.test,501-635-3314,,,kendra81,,,,Passport,,kendra.ramirez249,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
27/03/2026 20:32,Ana,Usher,2002-05-23,23,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,Santa Elena,,Toledo West,Santa Elena,Female,University,Garifuna,,Tourism; Retail,Crime; Economy,ana.usher250@example.test,501-698-8798,,,ana92,anatelegram,,,Social Security Card,,ana.usher250,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
31/12/2025 20:32,Ruth,Ramirez,1982-05-17,44,Other resident of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Hopkins,,Dangriga,Hopkins,Male,Associate Degree,Other,National elections,Telecommunications,Health; Education,ruth.ramirez251@example.test,501-667-2567,,,ruth20,ruthsignal,,,Belize Voter ID,,ruth.ramirez251,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
05/05/2026 20:32,Luis,Garcia,1966-11-14,59,Other resident of Belize,,Yes,Registered voter,Corozal District,Corozal District,Sarteneja,,Corozal North,Sarteneja,Male,Secondary,Creole,,Consumer goods; Banking,Health; Education,luis.garcia252@example.test,501-678-8424,,luis_garcia,luis76,luissignal,,,Social Security Card,,luis.garcia252,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
23/03/2026 20:32,Derrick,Young,1959-03-24,67,Citizen of Belize,,Yes,Registered voter,Corozal District,Corozal District,Corozal Town,,Corozal North,Corozal Town,Female,University,Garifuna,National elections; Municipal elections,Food and beverages,Crime; Economy,derrick.young253@example.test,501-652-4276,,derrick_young,derrick23,derricksignal,,,Passport,,derrick.young253,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
21/01/2026 20:32,Alicia,Martinez,1995-11-30,30,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Cayo District,Cayo District,Benque Viejo,,Cayo Central,Benque Viejo,Male,Technical / Vocational,Mestizo,Governance; Public policy,Tourism; Retail,Crime; Economy,alicia.martinez254@example.test,501-617-2820,,,alicia53,,,,Passport,,alicia.martinez254,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
18/12/2025 20:32,Kevin,Garcia,1961-10-12,64,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,San Antonio,,Toledo East,San Antonio,Male,Associate Degree,Creole,National elections; Municipal elections,Food and beverages,Health; Education,kevin.garcia255@example.test,501-674-4643,kevin.garcia,kevin_garcia,,kevinsignal,,,Belize Voter ID,,kevin.garcia255,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
28/11/2025 20:32,Ana,Bradley,1961-10-23,64,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Cayo District,Cayo District,Belmopan,,Cayo South,Belmopan,Male,Associate Degree,East Indian,National elections; Municipal elections,Food and beverages,Governance; Youth,ana.bradley256@example.test,501-682-2486,,ana_bradley,ana24,anatelegram,,,Social Security Card,,ana.bradley256,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
13/12/2025 20:32,Maria,Chan,1950-05-31,75,Other resident of Belize,,Yes,Registered voter,Corozal District,Corozal District,Corozal Town,,Corozal South West,Corozal Town,Male,Primary,East Indian,Governance; Public policy,Consumer goods; Banking,Climate; Infrastructure,maria.chan257@example.test,501-696-5420,,,maria50,mariasignal,,,Belize Voter ID,,maria.chan257,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
16/01/2026 20:32,Shawn,Castillo,1972-05-24,53,Other resident of Belize,,No,Not applicable,Belize District,Belize District,Ladyville,,,,Male,Secondary,Maya,Governance; Public policy,Telecommunications,Governance; Youth,shawn.castillo258@example.test,501-630-9841,shawn.castillo,,shawn9,shawnsignal,,,Passport,,shawn.castillo258,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
21/01/2026 20:32,Jose,Tzul,1962-08-20,63,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,Santa Elena,,Toledo West,Santa Elena,Male,Associate Degree,Mestizo,Governance; Public policy,Consumer goods; Banking,Health; Education,jose.tzul259@example.test,501-686-2075,,jose_tzul,,josesignal,,,Belize Voter ID,,jose.tzul259,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
02/05/2026 20:32,Ana,Martinez,1981-06-04,44,Citizen of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Dangriga,Placencia,Male,University,Other,Governance; Public policy,Food and beverages,Climate; Infrastructure,ana.martinez260@example.test,501-656-1351,ana.martinez,ana_martinez,ana76,anasignal,,,Social Security Card,,ana.martinez260,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
07/03/2026 20:32,Ruth,Usher,1958-01-06,68,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Cayo District,Cayo District,Belmopan,,,,Male,University,Mestizo,Governance; Public policy,Tourism; Retail,Crime; Economy,ruth.usher261@example.test,501-698-1775,,,,,,,Social Security Card,,ruth.usher261,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
07/04/2026 20:32,Kevin,Ramirez,1997-02-03,29,Other resident of Belize,,No,Not applicable,Stann Creek District,Stann Creek District,Independence,,,,Female,Primary,Creole,,Food and beverages,Crime; Economy,kevin.ramirez262@example.test,501-618-7109,kevin.ramirez,kevin_ramirez,,kevintelegram,,,Social Security Card,,kevin.ramirez262,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
13/04/2026 20:32,Ruth,Tzul,1950-12-22,75,Other resident of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Placencia,,Dangriga,Placencia,Male,Technical / Vocational,Creole,,Tourism; Retail,Governance; Youth,ruth.tzul263@example.test,501-614-8847,ruth.tzul,,,ruthtelegram,,,Belize Voter ID,,ruth.tzul263,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
07/02/2026 20:32,Tanya,Cayetano,1958-12-28,67,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,San Ignacio,,Cayo Central,San Ignacio,Female,Technical / Vocational,East Indian,National elections; Municipal elections,Telecommunications,Governance; Youth,tanya.cayetano264@example.test,501-657-2431,,tanya_cayetano,tanya48,tanyasignal,,,Passport,,tanya.cayetano264,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
30/01/2026 20:32,Ruth,Tzul,1952-08-05,73,Other resident of Belize,,Yes,Registered voter,Belize District,Belize District,Caye Caulker,,Caribbean Shores,Caye Caulker,Female,Secondary,East Indian,National elections; Municipal elections,Tourism; Retail,Crime; Economy,ruth.tzul265@example.test,501-653-8249,ruth.tzul,ruth_tzul,ruth68,,,,Passport,,ruth.tzul265,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
10/02/2026 20:32,Nadia,Castillo,1990-10-19,35,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Cayo District,Cayo District,Benque Viejo,,,,Female,Primary,Maya,Governance; Public policy,Food and beverages,Governance; Youth,nadia.castillo266@example.test,501-617-4264,,,,nadiasignal,,,Social Security Card,,nadia.castillo266,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
09/03/2026 20:32,Melissa,Williams,1966-06-13,59,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Corozal District,Corozal District,San Narciso,,Corozal Bay,San Narciso,Male,University,Other,Governance; Public policy,Food and beverages,Governance; Youth,melissa.williams267@example.test,501-688-5009,melissa.williams,melissa_williams,,melissasignal,,,Social Security Card,,melissa.williams267,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
